Gene stable ID	Gene name
ENSG00000144868	TMEM108
ENSG00000094914	AAAS
ENSG00000166589	CDH16
ENSG00000165525	NEMF
ENSG00000198901	PRC1
ENSG00000124882	EREG
ENSG00000109321	AREG
ENSG00000108953	YWHAE
ENSG00000052802	MSMO1
ENSG00000109472	CPE
ENSG00000069020	MAST4
ENSG00000198604	BAZ1A
ENSG00000112186	CAP2
ENSG00000101811	CSTF2
ENSG00000284770	TBCE
ENSG00000083857	FAT1
ENSG00000007952	NOX1
ENSG00000123405	NFE2
ENSG00000002549	LAP3
ENSG00000235687	LINC00993
ENSG00000153933	DGKE
ENSG00000129682	FGF13
ENSG00000123933	MXD4
ENSG00000005893	LAMP2
ENSG00000197696	NMB
ENSG00000115514	TXNDC9
ENSG00000185338	SOCS1
ENSG00000141542	RAB40B
ENSG00000010292	NCAPD2
ENSG00000174460	ZCCHC12
ENSG00000112419	PHACTR2
ENSG00000132915	PDE6A
ENSG00000111640	GAPDH
ENSG00000115524	SF3B1
ENSG00000179041	RRS1
ENSG00000155850	SLC26A2
ENSG00000105618	PRPF31
ENSG00000100591	AHSA1
ENSG00000245750	DRAIC
ENSG00000178343	SHISA3
ENSG00000185477	GPRIN3
ENSG00000105617	LENG1
ENSG00000164684	ZNF704
ENSG00000138385	SSB
ENSG00000113141	IK
ENSG00000008517	IL32
ENSG00000074706	IPCEF1
ENSG00000170889	RPS9
ENSG00000177954	RPS27
ENSG00000073282	TP63
ENSG00000144381	HSPD1
ENSG00000105609	LILRB5
ENSG00000164220	F2RL2
ENSG00000006606	CCL26
ENSG00000181104	F2R
ENSG00000164251	F2RL1
ENSG00000120129	DUSP1
ENSG00000133316	WDR74
ENSG00000164463	CREBRF
ENSG00000140022	STON2
ENSG00000205436	EXOC3L4
ENSG00000129493	HEATR5A
ENSG00000165916	PSMC3
ENSG00000258647	LINC00930
ENSG00000146701	MDH2
ENSG00000198077	CYP2A7
ENSG00000116667	C1orf21
ENSG00000173110	HSPA6
ENSG00000153015	CWC27
ENSG00000160752	FDPS
ENSG00000079785	DDX1
ENSG00000243566	UPK3B
ENSG00000196954	CASP4
ENSG00000049192	ADAMTS6
ENSG00000121957	GPSM2
ENSG00000168952	STXBP6
ENSG00000164746	C7orf57
ENSG00000246223	LINC01550
ENSG00000176845	METRNL
ENSG00000196655	TRAPPC4
ENSG00000260001	TGFBR3L
ENSG00000108821	COL1A1
ENSG00000115053	NCL
ENSG00000134207	SYT6
ENSG00000019582	CD74
ENSG00000130203	APOE
ENSG00000128564	VGF
ENSG00000167105	TMEM92
ENSG00000005108	THSD7A
ENSG00000130208	APOC1
ENSG00000015532	XYLT2
ENSG00000213347	MXD3
ENSG00000178602	OTOS
ENSG00000124313	IQSEC2
ENSG00000010295	IFFO1
ENSG00000104853	CLPTM1
ENSG00000130414	NDUFA10
ENSG00000117395	EBNA1BP2
ENSG00000186399	GOLGA8R
ENSG00000238266	LINC00707
ENSG00000108823	SGCA
ENSG00000077264	PAK3
ENSG00000224982	TMEM233
ENSG00000111725	PRKAB1
ENSG00000168291	PDHB
ENSG00000165119	HNRNPK
ENSG00000249306	LINC01411
ENSG00000248323	LUCAT1
ENSG00000011028	MRC2
ENSG00000147394	ZNF185
ENSG00000114757	PEX5L
ENSG00000137814	HAUS2
ENSG00000112486	CCR6
ENSG00000179820	MYADM
ENSG00000174938	SEZ6L2
ENSG00000255150	EID3
ENSG00000124762	CDKN1A
ENSG00000178172	SPINK6
ENSG00000214510	SPINK13
ENSG00000149948	HMGA2
ENSG00000145777	TSLP
ENSG00000105605	CACNG7
ENSG00000080824	HSP90AA1
ENSG00000142408	CACNG8
ENSG00000130433	CACNG6
ENSG00000189068	VSTM1
ENSG00000246334	PRR7-AS1
ENSG00000119938	PPP1R3C
ENSG00000072571	HMMR
ENSG00000186352	ANKRD37
ENSG00000084207	GSTP1
ENSG00000169851	PCDH7
ENSG00000112299	VNN1
ENSG00000132842	AP3B1
ENSG00000013364	MVP
ENSG00000129514	FOXA1
ENSG00000143344	RGL1
ENSG00000173692	PSMD1
ENSG00000108309	RUNDC3A
ENSG00000079616	KIF22
ENSG00000179855	GIPC3
ENSG00000213719	CLIC1
ENSG00000135486	HNRNPA1
ENSG00000234745	HLA-B
ENSG00000170458	CD14
ENSG00000103196	CRISPLD2
ENSG00000154493	C10orf90
ENSG00000153071	DAB2
ENSG00000075891	PAX2
ENSG00000175203	DCTN2
ENSG00000136261	BZW2
ENSG00000100442	FKBP3
ENSG00000129534	MIS18BP1
ENSG00000135549	PKIB
ENSG00000226200	SGMS1-AS1
ENSG00000163071	SPATA18
ENSG00000138398	PPIG
ENSG00000134824	FADS2
ENSG00000131187	F12
ENSG00000154277	UCHL1
ENSG00000040275	SPDL1
ENSG00000116977	LGALS8
ENSG00000106638	TBL2
ENSG00000006611	USH1C
ENSG00000115750	TAF1B
ENSG00000103647	CORO2B
ENSG00000134317	GRHL1
ENSG00000041982	TNC
ENSG00000140350	ANP32A
ENSG00000161513	FDXR
ENSG00000091140	DLD
ENSG00000153815	CMIP
ENSG00000027697	IFNGR1
ENSG00000077782	FGFR1
ENSG00000102096	PIM2
ENSG00000102393	GLA
ENSG00000159720	ATP6V0D1
ENSG00000188162	OTOG
ENSG00000171848	RRM2
ENSG00000079841	RIMS1
ENSG00000115756	HPCAL1
ENSG00000229924	FAM90A26
ENSG00000168421	RHOH
ENSG00000104936	DMPK
ENSG00000233013	FAM157B
ENSG00000109089	CDR2L
ENSG00000225511	LINC00475
ENSG00000165637	VDAC2
ENSG00000091129	NRCAM
ENSG00000166183	ASPG
ENSG00000124006	OBSL1
ENSG00000011677	GABRA3
ENSG00000169083	AR
ENSG00000134057	CCNB1
ENSG00000131351	HAUS8
ENSG00000100714	MTHFD1
ENSG00000167522	ANKRD11
ENSG00000197191	CYSRT1
ENSG00000105711	SCN1B
ENSG00000089356	FXYD3
ENSG00000137868	STRA6
ENSG00000164776	PHKG1
ENSG00000143878	RHOB
ENSG00000257017	HP
ENSG00000138430	OLA1
ENSG00000258479	LINC00640
ENSG00000118137	APOA1
ENSG00000198805	PNP
ENSG00000132000	PODNL1
ENSG00000217236	SP9
ENSG00000139211	AMIGO2
ENSG00000008128	CDK11A
ENSG00000141505	ASGR1
ENSG00000001084	GCLC
ENSG00000205076	LGALS7
ENSG00000119707	RBM25
ENSG00000171903	CYP4F11
ENSG00000142235	LMTK3
ENSG00000157368	IL34
ENSG00000204264	PSMB8
ENSG00000156219	ART3
ENSG00000122574	WIPF3
ENSG00000173992	CCS
ENSG00000239306	RBM14
ENSG00000178821	TMEM52
ENSG00000103035	PSMD7
ENSG00000184840	TMED9
ENSG00000122705	CLTA
ENSG00000130635	COL5A1
ENSG00000156113	KCNMA1
ENSG00000131370	SH3BP5
ENSG00000162892	IL24
ENSG00000162894	FCMR
ENSG00000140986	RPL3L
ENSG00000104549	SQLE
ENSG00000182795	C1orf116
ENSG00000142669	SH3BGRL3
ENSG00000184933	OR6A2
ENSG00000169442	CD52
ENSG00000110711	AIP
ENSG00000100906	NFKBIA
ENSG00000106829	TLE4
ENSG00000131373	HACL1
ENSG00000179950	PUF60
ENSG00000155465	SLC7A7
ENSG00000183751	TBL3
ENSG00000185480	PARPBP
ENSG00000111665	CDCA3
ENSG00000182827	ACBD3
ENSG00000135604	STX11
ENSG00000254531	FLJ20021
ENSG00000127561	SYNGR3
ENSG00000213928	IRF9
ENSG00000012171	SEMA3B
ENSG00000197928	ZNF677
ENSG00000249378	LINC01060
ENSG00000168394	TAP1
ENSG00000107187	LHX3
ENSG00000260220	CCDC187
ENSG00000143771	CNIH4
ENSG00000090520	DNAJB11
ENSG00000248890	HHIP-AS1
ENSG00000065911	MTHFD2
ENSG00000135677	GNS
ENSG00000103018	CYB5B
ENSG00000228623	ZNF883
ENSG00000181885	CLDN7
ENSG00000269893	SNHG8
ENSG00000250846	EPHA5-AS1
ENSG00000145920	CPLX2
ENSG00000271447	MMP28
ENSG00000013375	PGM3
ENSG00000142544	CTU1
ENSG00000145216	FIP1L1
ENSG00000105383	CD33
ENSG00000211445	GPX3
ENSG00000029534	ANK1
ENSG00000148773	MKI67
ENSG00000105379	ETFB
ENSG00000160318	CLDND2
ENSG00000010256	UQCRC1
ENSG00000110925	CSRNP2
ENSG00000163481	RNF25
ENSG00000165887	ANKRD2
ENSG00000166206	GABRB3
ENSG00000155252	PI4K2A
ENSG00000177169	ULK1
ENSG00000119986	AVPI1
ENSG00000155254	MARVELD1
ENSG00000171960	PPIH
ENSG00000258498	DIO3OS
ENSG00000186297	GABRA5
ENSG00000204577	LILRB3
ENSG00000120057	SFRP5
ENSG00000140519	RHCG
ENSG00000103034	NDRG4
ENSG00000086062	B4GALT1
ENSG00000285077	ARHGAP11B
ENSG00000003989	SLC7A2
ENSG00000164007	CLDN19
ENSG00000086065	CHMP5
ENSG00000023839	ABCC2
ENSG00000104213	PDGFRL
ENSG00000198363	ASPH
ENSG00000167614	TTYH1
ENSG00000114270	COL7A1
ENSG00000120054	CPN1
ENSG00000176532	PRR15
ENSG00000231738	TSPAN19
ENSG00000167617	CDC42EP5
ENSG00000259687	LINC01220
ENSG00000166598	HSP90B1
ENSG00000214900	LINC01588
ENSG00000129003	VPS13C
ENSG00000109586	GALNT7
ENSG00000131737	KRT34
ENSG00000196923	PDLIM7
ENSG00000175866	BAIAP2
ENSG00000099194	SCD
ENSG00000259070	LINC00639
ENSG00000165655	ZNF503
ENSG00000023892	DEF6
ENSG00000172667	ZMAT3
ENSG00000183615	FAM167B
ENSG00000116478	HDAC1
ENSG00000126814	TRMT5
ENSG00000107796	ACTA2
ENSG00000175130	MARCKSL1
ENSG00000168679	SLC16A4
ENSG00000113460	BRIX1
ENSG00000165688	PMPCA
ENSG00000163328	GPR155
ENSG00000166710	B2M
ENSG00000138175	ARL3
ENSG00000129460	NGDN
ENSG00000153822	KCNJ16
ENSG00000197223	C1D
ENSG00000163918	RFC4
ENSG00000099139	PCSK5
ENSG00000145703	IQGAP2
ENSG00000140538	NTRK3
ENSG00000115414	FN1
ENSG00000167191	GPRC5B
ENSG00000165899	OTOGL
ENSG00000176956	LY6H
ENSG00000083067	TRPM3
ENSG00000089127	OAS1
ENSG00000181652	ATG9B
ENSG00000102981	PARD6A
ENSG00000066468	FGFR2
ENSG00000174780	SRP72
ENSG00000114854	TNNC1
ENSG00000175155	YPEL2
ENSG00000135346	CGA
ENSG00000138668	HNRNPD
ENSG00000170412	GPRC5C
ENSG00000167851	CD300A
ENSG00000284762	PDE8B
ENSG00000113231	PDE8B
ENSG00000120875	DUSP4
ENSG00000164647	STEAP1
ENSG00000178860	MSC
ENSG00000164683	HEY1
ENSG00000157214	STEAP2
ENSG00000141994	DUS3L
ENSG00000152795	HNRNPDL
ENSG00000198732	SMOC1
ENSG00000106804	C5
ENSG00000167654	ATCAY
ENSG00000167657	DAPK3
ENSG00000004799	PDK4
ENSG00000249375	CASC11
ENSG00000136997	MYC
ENSG00000167658	EEF2
ENSG00000162777	DENND2D
ENSG00000164736	SOX17
ENSG00000185650	ZFP36L1
ENSG00000164070	HSPA4L
ENSG00000196405	EVL
ENSG00000272168	CASC15
ENSG00000111229	ARPC3
ENSG00000212901	KRTAP3-1
ENSG00000221852	KRTAP1-5
ENSG00000188581	KRTAP1-1
ENSG00000212724	KRTAP2-3
ENSG00000111231	GPN3
ENSG00000108840	HDAC5
ENSG00000111237	VPS29
ENSG00000197859	ADAMTSL2
ENSG00000171604	CXXC5
ENSG00000198517	MAFK
ENSG00000137547	MRPL15
ENSG00000137801	THBS1
ENSG00000158864	NDUFS2
ENSG00000184156	KCNQ3
ENSG00000157168	NRG1
ENSG00000166147	FBN1
ENSG00000164040	PGRMC2
ENSG00000167552	TUBA1A
ENSG00000135451	TROAP
ENSG00000117450	PRDX1
ENSG00000165609	NUDT5
ENSG00000132780	NASP
ENSG00000167264	DUS2
ENSG00000152670	DDX4
ENSG00000151465	CDC123
ENSG00000140416	TPM1
ENSG00000231690	LINC00574
ENSG00000184060	ADAP2
ENSG00000178401	DNAJC22
ENSG00000148484	RSU1
ENSG00000074319	TSG101
ENSG00000135094	SDS
ENSG00000129116	PALLD
ENSG00000139410	SDSL
ENSG00000168350	DEGS2
ENSG00000100664	EIF5
ENSG00000154553	PDLIM3
ENSG00000179588	ZFPM1
ENSG00000188523	CFAP77
ENSG00000122912	SLC25A16
ENSG00000136244	IL6
ENSG00000129757	CDKN1C
ENSG00000079332	SAR1A
ENSG00000142864	SERBP1
ENSG00000233016	SNHG7
ENSG00000051523	CYBA
ENSG00000122863	CHST3
ENSG00000197406	DIO3
ENSG00000100749	VRK1
ENSG00000138303	ASCC1
ENSG00000167508	MVD
ENSG00000093144	ECHDC1
ENSG00000170515	PA2G4
ENSG00000106799	TGFBR1
ENSG00000185669	SNAI3
ENSG00000104756	KCTD9
ENSG00000174177	CTU2
ENSG00000184661	CDCA2
ENSG00000107859	PITX3
ENSG00000188613	NANOS1
ENSG00000172716	SLFN11
ENSG00000107581	EIF3A
ENSG00000230314	ELOVL2-AS1
ENSG00000092841	MYL6
ENSG00000163827	LRRC2
ENSG00000171346	KRT15
ENSG00000069764	PLA2G10
ENSG00000171345	KRT19
ENSG00000139915	MDGA2
ENSG00000166801	FAM111A
ENSG00000186832	KRT16
ENSG00000100814	CCNB1IP1
ENSG00000173812	EIF1
ENSG00000169679	BUB1
ENSG00000102879	CORO1A
ENSG00000138182	KIF20B
ENSG00000171595	DNAI2
ENSG00000129474	AJUBA
ENSG00000086300	SNX10
ENSG00000235169	SMIM1
ENSG00000167513	CDT1
ENSG00000073712	FERMT2
ENSG00000204347	BTBD17
ENSG00000108679	LGALS3BP
ENSG00000226212	TRGV6
ENSG00000206579	XKR4
ENSG00000129993	CBFA2T3
ENSG00000197147	LRRC8B
ENSG00000173918	C1QTNF1
ENSG00000145824	CXCL14
ENSG00000137574	TGS1
ENSG00000167281	RBFOX3
ENSG00000124664	SPDEF
ENSG00000169136	ATF5
ENSG00000089737	DDX24
ENSG00000095059	DHPS
ENSG00000136810	TXN
ENSG00000133026	MYH10
ENSG00000164934	DCAF13
ENSG00000183607	GKN2
ENSG00000169605	GKN1
ENSG00000008513	ST3GAL1
ENSG00000169604	ANTXR1
ENSG00000019505	SYT13
ENSG00000178445	GLDC
ENSG00000055163	CYFIP2
ENSG00000291237	SOD2
ENSG00000133216	EPHB2
ENSG00000136573	BLK
ENSG00000079459	FDFT1
ENSG00000110944	IL23A
ENSG00000056736	IL17RB
ENSG00000175336	APOF
ENSG00000091137	SLC26A4
ENSG00000121351	IAPP
ENSG00000144554	FANCD2
ENSG00000248333	CDK11B
ENSG00000140968	IRF8
ENSG00000126861	OMG
ENSG00000160999	SH2B2
ENSG00000134548	SPX
ENSG00000139131	YARS2
ENSG00000126860	EVI2A
ENSG00000203780	FANK1
ENSG00000114491	UMPS
ENSG00000164733	CTSB
ENSG00000113262	GRM6
ENSG00000172602	RND1
ENSG00000122566	HNRNPA2B1
ENSG00000267535	LINC00868
ENSG00000167889	MGAT5B
ENSG00000173702	MUC13
ENSG00000136068	FLNB
ENSG00000198046	ZNF667
ENSG00000134321	RSAD2
ENSG00000081760	AACS
ENSG00000172269	DPAGT1
ENSG00000123609	NMI
ENSG00000170315	UBB
ENSG00000123610	TNFAIP6
ENSG00000186994	KANK3
ENSG00000273079	GRIN2B
ENSG00000107949	BCCIP
ENSG00000204514	ZNF814
ENSG00000151914	DST
ENSG00000170959	DCDC1
ENSG00000163131	CTSS
ENSG00000164741	DLC1
ENSG00000188171	ZNF626
ENSG00000155660	PDIA4
ENSG00000075089	ACTR6
ENSG00000106305	AIMP2
ENSG00000117226	GBP3
ENSG00000087088	BAX
ENSG00000204869	IGFL4
ENSG00000130779	CLIP1
ENSG00000117228	GBP1
ENSG00000188293	IGFL1
ENSG00000162645	GBP2
ENSG00000249715	FER1L5
ENSG00000051341	POLQ
ENSG00000205413	SAMD9
ENSG00000134077	THUMPD3
ENSG00000177409	SAMD9L
ENSG00000050165	DKK3
ENSG00000068028	RASSF1
ENSG00000262454	MIR193BHG
ENSG00000126709	IFI6
ENSG00000275591	XKR5
ENSG00000164825	DEFB1
ENSG00000277058	HNRNPCL3
ENSG00000170836	PPM1D
ENSG00000169758	TMEM266
ENSG00000074590	NUAK1
ENSG00000173281	PPP1R3B
ENSG00000197461	PDGFA
ENSG00000073756	PTGS2
ENSG00000123983	ACSL3
ENSG00000128422	KRT17
ENSG00000204866	IGFL2
ENSG00000076604	TRAF4
ENSG00000188290	HES4
ENSG00000187608	ISG15
ENSG00000146648	EGFR
ENSG00000111052	LIN7A
ENSG00000184647	PRSS55
ENSG00000137491	SLCO2B1
ENSG00000171056	SOX7
ENSG00000258724	PINX1
ENSG00000254093	PINX1
ENSG00000137486	ARRB1
ENSG00000171490	RSL1D1
ENSG00000099337	KCNK6
ENSG00000257127	CLLU1
ENSG00000103342	GSPT1
ENSG00000248483	POU5F2
ENSG00000163239	TDRD10
ENSG00000175745	NR2F1
ENSG00000181790	ADGRB1
ENSG00000184752	NDUFA12
ENSG00000198576	ARC
ENSG00000158486	DNAH3
ENSG00000197043	ANXA6
ENSG00000075415	SLC25A3
ENSG00000099822	HCN2
ENSG00000082512	TRAF5
ENSG00000156603	MED19
ENSG00000070388	FGF22
ENSG00000170385	SLC30A1
ENSG00000070404	FSTL3
ENSG00000137955	RABGGTB
ENSG00000250584	LINC01511
ENSG00000153395	LPCAT1
ENSG00000117399	CDC20
ENSG00000178878	APOLD1
ENSG00000172824	CES4A
ENSG00000028277	POU2F2
ENSG00000182165	TP53TG1
ENSG00000066279	ASPM
ENSG00000010810	FYN
ENSG00000254211	LINC01485
ENSG00000082126	MPP4
ENSG00000205022	PABPN1L
ENSG00000168056	LTBP3
ENSG00000125170	DOK4
ENSG00000139278	GLIPR1
ENSG00000111615	KRR1
ENSG00000181019	NQO1
ENSG00000077348	EXOSC5
ENSG00000183019	MCEMP1
ENSG00000086288	NME8
ENSG00000183856	IQGAP3
ENSG00000237187	NR2F1-AS1
ENSG00000130477	UNC13A
ENSG00000180616	SSTR2
ENSG00000177627	C12orf54
ENSG00000111266	DUSP16
ENSG00000236882	LINC01554
ENSG00000143320	CRABP2
ENSG00000183077	AFMID
ENSG00000248099	INSL3
ENSG00000130513	GDF15
ENSG00000114124	GRK7
ENSG00000189051	RNF222
ENSG00000167699	GLOD4
ENSG00000128573	FOXP2
ENSG00000089248	ERP29
ENSG00000183914	DNAH2
ENSG00000203356	LINC01562
ENSG00000167992	VWCE
ENSG00000206560	ANKRD28
ENSG00000224032	EPB41L4A-AS1
ENSG00000168386	FILIP1L
ENSG00000206503	HLA-A
ENSG00000105755	ETHE1
ENSG00000118162	KPTN
ENSG00000113558	SKP1
ENSG00000136295	TTYH3
ENSG00000187634	SAMD11
ENSG00000275023	MLLT6
ENSG00000156876	SASS6
ENSG00000175197	DDIT3
ENSG00000277791	PSMB3
ENSG00000273559	CWC25
ENSG00000167755	KLK6
ENSG00000023171	GRAMD1B
ENSG00000138271	GPR87
ENSG00000106460	TMEM106B
ENSG00000136485	DCAF7
ENSG00000084453	SLCO1A2
ENSG00000140941	MAP1LC3B
ENSG00000186591	UBE2H
ENSG00000165685	TMEM52B
ENSG00000118849	RARRES1
ENSG00000125637	PSD4
ENSG00000160050	CCDC28B
ENSG00000177106	EPS8L2
ENSG00000120265	PCMT1
ENSG00000136052	SLC41A2
ENSG00000136045	PWP1
ENSG00000167749	KLK4
ENSG00000143947	RPS27A
ENSG00000128487	SPECC1
ENSG00000122406	RPL5
ENSG00000269416	LINC01224
ENSG00000198203	SULT1C2
ENSG00000185627	PSMD13
ENSG00000114861	FOXP1
ENSG00000198075	SULT1C4
ENSG00000104972	LILRB1
ENSG00000189410	SH2D5
ENSG00000167964	RAB26
ENSG00000117298	ECE1
ENSG00000150753	CCT5
ENSG00000110492	MDK
ENSG00000233098	CCDC144NL-AS1
ENSG00000260260	SNHG19
ENSG00000173559	NABP1
ENSG00000170921	TANC2
ENSG00000236078	LINC01447
ENSG00000164237	CMBL
ENSG00000176155	CCDC57
ENSG00000246016	LINC01513
ENSG00000136205	TNS3
ENSG00000198774	RASSF9
ENSG00000133636	NTS
ENSG00000019144	PHLDB1
ENSG00000108515	ENO3
ENSG00000213585	VDAC1
ENSG00000175110	MRPS22
ENSG00000213965	NUDT19
ENSG00000118515	SGK1
ENSG00000171566	PLRG1
ENSG00000085741	WNT11
ENSG00000171564	FGB
ENSG00000171560	FGA
ENSG00000197213	ZSCAN5B
ENSG00000171557	FGG
ENSG00000126266	FFAR1
ENSG00000125730	C3
ENSG00000139574	NPFF
ENSG00000132517	SLC52A1
ENSG00000026508	CD44
ENSG00000152661	GJA1
ENSG00000159674	SPON2
ENSG00000126254	RBM42
ENSG00000196353	CPNE4
ENSG00000115963	RND3
ENSG00000163683	SMIM14
ENSG00000170477	KRT4
ENSG00000111057	KRT18
ENSG00000171246	NPTX1
ENSG00000170421	KRT8
ENSG00000141543	EIF4A3
ENSG00000108688	CCL7
ENSG00000159164	SV2A
ENSG00000108691	CCL2
ENSG00000182612	TSPAN10
ENSG00000109519	GRPEL1
ENSG00000143368	SF3B4
ENSG00000145365	TIFA
ENSG00000196415	PRTN3
ENSG00000114631	PODXL2
ENSG00000113070	HBEGF
ENSG00000113140	SPARC
ENSG00000074416	MGLL
ENSG00000225950	NTF4
ENSG00000122970	IFT81
ENSG00000003137	CYP26B1
ENSG00000138829	FBN2
ENSG00000121101	TEX14
ENSG00000226312	CFLAR-AS1
ENSG00000111846	GCNT2
ENSG00000163406	SLC15A2
ENSG00000152527	PLEKHH2
ENSG00000108255	CRYBA1
ENSG00000111339	ART4
ENSG00000111341	MGP
ENSG00000166833	NAV2
ENSG00000111348	ARHGDIB
ENSG00000065534	MYLK
ENSG00000171681	ATF7IP
ENSG00000121316	PLBD1
ENSG00000125744	RTN2
ENSG00000154556	SORBS2
ENSG00000243709	LEFTY1
ENSG00000143819	EPHX1
ENSG00000157782	CABP1
ENSG00000146477	SLC22A3
ENSG00000018869	ZNF582
ENSG00000169855	ROBO1
ENSG00000070081	NUCB2
ENSG00000232859	LYRM9
ENSG00000254986	DPP3
ENSG00000109452	INPP4B
ENSG00000196220	SRGAP3
ENSG00000089009	RPL6
ENSG00000142405	NLRP12
ENSG00000183955	KMT5A
ENSG00000022556	NLRP2
ENSG00000164292	RHOBTB3
ENSG00000173221	GLRX
ENSG00000008282	SYPL1
ENSG00000167553	TUBA1C
ENSG00000089250	NOS1
ENSG00000105819	PMPCB
ENSG00000150991	UBC
ENSG00000124440	HIF3A
ENSG00000127948	POR
ENSG00000185201	IFITM2
ENSG00000059728	MXD1
ENSG00000025039	RRAGD
ENSG00000105355	PLIN3
ENSG00000096696	DSP
ENSG00000163931	TKT
ENSG00000174473	GALNTL6
ENSG00000173432	SAA1
ENSG00000184557	SOCS3
ENSG00000135316	SYNCRIP
ENSG00000204381	LAYN
ENSG00000179603	GRM8
ENSG00000124299	PEPD
ENSG00000174844	DNAH12
ENSG00000152377	SPOCK1
ENSG00000178922	HYI
ENSG00000138696	BMPR1B
ENSG00000164236	ANKRD33B
ENSG00000161896	IP6K3
ENSG00000184347	SLIT3
ENSG00000182158	CREB3L2
ENSG00000151247	EIF4E
ENSG00000106436	MYL10
ENSG00000004897	CDC27
ENSG00000171462	DLK2
ENSG00000155957	TMBIM4
ENSG00000197894	ADH5
ENSG00000105695	MAG
ENSG00000168314	MOBP
ENSG00000108384	RAD51C
ENSG00000105699	LSR
ENSG00000128645	HOXD1
ENSG00000144218	AFF3
ENSG00000196993	NPIPB9
ENSG00000136271	DDX56
ENSG00000248144	ADH1C
ENSG00000170500	LONRF2
ENSG00000086548	CEACAM6
ENSG00000145721	LIX1
ENSG00000096384	HSP90AB1
ENSG00000169045	HNRNPH1
ENSG00000127824	TUBA4A
ENSG00000105372	RPS19
ENSG00000146232	NFKBIE
ENSG00000105404	RABAC1
ENSG00000105409	ATP1A3
ENSG00000122515	ZMIZ2
ENSG00000096401	CDC5L
ENSG00000135679	MDM2
ENSG00000185774	KCNIP4
ENSG00000144224	UBXN4
ENSG00000105369	CD79A
ENSG00000169047	IRS1
ENSG00000260596	DUX4
ENSG00000173171	MTX1
ENSG00000168955	TM4SF20
ENSG00000161011	SQSTM1
ENSG00000146278	PNRC1
ENSG00000108588	CCDC47
ENSG00000084731	KIF3C
ENSG00000084733	RAB10
ENSG00000111907	TPD52L1
ENSG00000177508	IRX3
ENSG00000059377	TBXAS1
ENSG00000103381	CPPED1
ENSG00000136487	GH2
ENSG00000164440	TXLNB
ENSG00000197747	S100A10
ENSG00000187595	ZNF385C
ENSG00000123473	STIL
ENSG00000164442	CITED2
ENSG00000171241	SHCBP1
ENSG00000182836	PLCXD3
ENSG00000171617	ENC1
ENSG00000049860	HEXB
ENSG00000081051	AFP
ENSG00000161203	AP2M1
ENSG00000186439	TRDN
ENSG00000164638	SLC29A4
ENSG00000186226	LCE1E
ENSG00000171757	LRRC34
ENSG00000132341	RAN
ENSG00000053108	FSTL4
ENSG00000115138	POMC
ENSG00000081052	COL4A4
ENSG00000278311	GGNBP2
ENSG00000131650	KREMEN2
ENSG00000233237	LINC00472
ENSG00000139714	MORN3
ENSG00000188735	TMEM120B
ENSG00000163531	NFASC
ENSG00000167895	TMC8
ENSG00000139725	RHOF
ENSG00000212694	LINC01089
ENSG00000145428	RNF175
ENSG00000109101	FOXN1
ENSG00000141499	WRAP53
ENSG00000118503	TNFAIP3
ENSG00000178105	DDX10
ENSG00000173456	RNF26
ENSG00000234617	SNRK-AS1
ENSG00000136531	SCN2A
ENSG00000154096	THY1
ENSG00000145431	PDGFC
ENSG00000183439	TRIM61
ENSG00000172927	MYEOV
ENSG00000086544	ITPKC
ENSG00000110092	CCND1
ENSG00000173757	STAT5B
ENSG00000064042	LIMCH1
ENSG00000188060	RAB42
ENSG00000162344	FGF19
ENSG00000105499	PLA2G4C
ENSG00000110375	UPK2
ENSG00000174567	GOLT1A
ENSG00000080546	SESN1
ENSG00000249669	CARMN
ENSG00000174173	TRMT10C
ENSG00000123095	BHLHE41
ENSG00000086589	RBM22
ENSG00000177238	TRIM72
ENSG00000268001	CARD8-AS1
ENSG00000108375	RNF43
ENSG00000256235	SMIM3
ENSG00000142227	EMP3
ENSG00000237693	IRGM
ENSG00000144591	GMPPA
ENSG00000092929	UNC13D
ENSG00000187730	GABRD
ENSG00000113328	CCNG1
ENSG00000198898	CAPZA2
ENSG00000178977	LINC00324
ENSG00000110852	CLEC2B
ENSG00000188393	CLEC2A
ENSG00000173641	HSPB7
ENSG00000185519	FAM131C
ENSG00000142634	EFHD2
ENSG00000166407	LMO1
ENSG00000091592	NLRP1
ENSG00000113645	WWC1
ENSG00000160062	ZBTB8A
ENSG00000178222	RNF212
ENSG00000168748	CA7
ENSG00000166592	RRAD
ENSG00000234465	PINLYP
ENSG00000150722	PPP1R1C
ENSG00000143412	ANXA9
ENSG00000130751	NPAS1
ENSG00000130749	ZC3H4
ENSG00000188554	NBR1
ENSG00000143443	C1orf56
ENSG00000197622	CDC42SE1
ENSG00000121552	CSTA
ENSG00000162783	IER5
ENSG00000105327	BBC3
ENSG00000091483	FH
ENSG00000184985	SORCS2
ENSG00000099341	PSMD8
ENSG00000054277	OPN3
ENSG00000203668	CHML
ENSG00000179912	R3HDM2
ENSG00000197530	MIB2
ENSG00000115718	PROC
ENSG00000125037	EMC3
ENSG00000104856	RELB
ENSG00000057019	DCBLD2
ENSG00000064225	ST3GAL6
ENSG00000174371	EXO1
ENSG00000170684	ZNF296
ENSG00000050405	LIMA1
ENSG00000006283	CACNA1G
ENSG00000257167	TMPO-AS1
ENSG00000161652	IZUMO2
